district,bedrooms,bathrooms,price_vnd,area_m2,price_per_m2
Thanh Trì,0,0,2.0,56.0,35714285.71428572
Hai Bà Trưng,0,0,6.0,80.0,75000000.0
Hai Bà Trưng,0,0,6.0,50.0,120000000.0
Quốc Oai,0,0,4.0,60.0,66666666.666666664
Thanh Xuân,0,0,5.0,96.0,52083333.333333336
Nam Từ Liêm,0,0,4.0,67.0,59701492.53731343
Hà Đông,0,0,3.0,46.0,65217391.30434783
Ba Đình,0,0,6.0,32.0,187500000.0
Thanh Xuân,0,0,4.0,80.0,50000000.0
Thanh Oai,0,0,2.0,38.0,52631578.94736842
Thanh Xuân,0,0,4.0,90.0,44444444.44444445
Nam Từ Liêm,0,0,8.0,147.0,54421768.70748299
Sơn Tây,0,0,1.0,80.0,12500000.0
Hà Đông,0,0,3.0,75.0,40000000.0
Hoài Đức,0,0,4.0,30.0,133333333.33333333
Cầu Giấy,0,0,31.0,140.0,221428571.42857143
Bắc Từ Liêm,0,0,7.0,60.0,116666666.66666667
Hoài Đức,0,0,4.0,36.0,111111111.1111111
Hoài Đức,0,0,4.0,30.0,133333333.33333333
Hoài Đức,0,0,5.0,37.0,135135135.13513514
Hoài Đức,0,0,4.0,36.0,111111111.1111111
Hoài Đức,0,0,3.0,31.0,96774193.5483871
Hai Bà Trưng,0,0,13.0,50.0,260000000.0
Đống Đa,0,0,13.0,38.0,342105263.15789473
Thanh Xuân,0,0,10.0,47.0,212765957.44680852
Thanh Xuân,0,0,5.0,90.0,55555555.55555555
Thanh Trì,0,0,24.0,120.0,200000000.0
Thanh Xuân,0,0,10.0,53.0,188679245.28301886
Thanh Xuân,0,0,5.0,96.0,52083333.333333336
Hoàng Mai,0,0,25.0,75.0,333333333.3333333
Chương Mỹ,0,0,2.0,32.0,62500000.0
Bắc Từ Liêm,0,0,5.0,90.0,55555555.55555555
Đống Đa,0,0,21.0,60.0,350000000.0
Đống Đa,0,0,9.0,44.0,204545454.54545453
Ba Đình,0,0,3.0,70.0,42857142.85714286
Long Biên,0,0,3.0,34.0,88235294.11764705
Hà Đông,0,0,10.0,76.0,131578947.36842105
Hai Bà Trưng,0,0,3.0,52.0,57692307.692307696
Ba Đình,0,0,12.0,32.0,375000000.0
Đống Đa,0,0,29.0,78.0,371794871.7948718
Thanh Xuân,0,0,6.0,82.0,73170731.70731707
Đống Đa,0,0,14.0,65.0,215384615.3846154
Hoàng Mai,0,0,7.0,50.0,140000000.0
Long Biên,0,0,4.0,34.0,117647058.8235294
Đông Anh,0,0,29.0,85.0,341176470.5882353
Đông Anh,0,0,29.0,85.0,341176470.5882353
Long Biên,0,0,9.0,57.0,157894736.84210527
Chương Mỹ,0,0,1.0,42.0,23809523.80952381
Đống Đa,0,0,21.0,51.0,411764705.88235295
Ba Đình,0,0,13.0,40.0,325000000.0
Hoài Đức,0,0,0.172,89.0,1932584.2696629213
Hà Đông,0,0,18.0,90.0,200000000.0
Hà Đông,0,0,14.0,77.0,181818181.8181818
Bắc Từ Liêm,0,0,0.135,105.0,1285714.2857142857
Hà Đông,0,0,3.0,32.0,93750000.0
Hà Đông,0,0,2.0,35.0,57142857.14285714
Long Biên,0,0,4.0,40.0,100000000.0
Tây Hồ,0,0,23.0,144.0,159722222.2222222
Nam Từ Liêm,0,0,3.0,79.0,37974683.5443038
Hà Đông,0,0,3.0,32.0,93750000.0
Thanh Xuân,0,0,6.0,42.0,142857142.85714287
Long Biên,0,0,2.0,48.0,41666666.666666664
Long Biên,0,0,5.0,126.0,39682539.68253968
Long Biên,0,0,4.0,78.0,51282051.28205128
Đông Anh,0,0,3.0,69.0,43478260.86956522
Đông Anh,0,0,16.0,62.0,258064516.12903225
Hoàng Mai,0,0,30.0,87.0,344827586.20689654
Long Biên,0,0,2.0,54.0,37037037.03703704
Nam Từ Liêm,0,0,5.0,34.0,147058823.52941176
Long Biên,0,0,3.0,68.0,44117647.058823526
Ba Đình,0,0,15.0,115.0,130434782.60869566
Đan Phượng,0,0,0.18,228.0,789473.6842105263
Đông Anh,0,0,2.0,62.0,32258064.51612903
Long Biên,0,0,3.0,73.0,41095890.4109589
Long Biên,0,0,11.0,155.0,70967741.93548387
Gia Lâm,0,0,7.0,109.0,64220183.48623853
Sóc Sơn,0,0,1.0,80.0,12500000.0
Sóc Sơn,0,0,1.0,80.0,12500000.0
Bắc Từ Liêm,0,0,10.0,65.0,153846153.84615386
Tây Hồ,0,0,33.0,110.0,300000000.0
Ba Đình,0,0,34.0,155.0,219354838.70967743
Ba Đình,0,0,23.0,90.0,255555555.55555555
Cầu Giấy,0,0,10.0,44.0,227272727.27272728
Ba Đình,0,0,18.0,60.0,300000000.0
Đông Anh,0,0,48.0,150.0,320000000.0
Cầu Giấy,0,0,8.0,116.0,68965517.2413793
Long Biên,0,0,5.0,60.0,83333333.33333333
Tây Hồ,0,0,41.0,130.0,315384615.38461536
Ba Đình,0,0,22.0,73.0,301369863.01369864
Ba Đình,0,0,14.0,55.0,254545454.54545453
Tây Hồ,0,0,19.0,80.0,237500000.0
Đống Đa,0,0,5.0,26.0,192307692.30769232
Đông Anh,0,0,35.0,140.0,250000000.0
Đông Anh,0,0,24.0,75.0,320000000.0
Đông Anh,0,0,22.0,75.0,293333333.3333333
Đông Anh,0,0,22.0,75.0,293333333.3333333
Đống Đa,0,0,28.0,75.0,373333333.3333333
Ba Đình,0,0,11.0,40.0,275000000.0
Tây Hồ,0,0,14.0,50.0,280000000.0
Thanh Oai,0,0,3.0,32.0,93750000.0
Ba Đình,0,0,16.0,70.0,228571428.57142857
Nam Từ Liêm,0,0,10.0,47.0,212765957.44680852
Ba Đình,0,0,14.0,65.0,215384615.3846154
Chương Mỹ,0,0,1.0,35.0,28571428.57142857
Hoài Đức,0,0,3.0,32.0,93750000.0
Ba Đình,0,0,38.0,120.0,316666666.6666667
Ba Đình,0,0,23.0,60.0,383333333.3333333
Hoài Đức,0,0,3.0,34.0,88235294.11764705
Ba Đình,0,0,14.0,45.0,311111111.1111111
Ba Đình,0,0,21.0,75.0,280000000.0
Hoài Đức,0,0,3.0,32.0,93750000.0
Hà Đông,0,0,3.0,32.0,93750000.0
Nam Từ Liêm,0,0,7.0,112.0,62500000.0
Tây Hồ,0,0,39.0,70.0,557142857.1428572
Nam Từ Liêm,0,0,13.0,68.0,191176470.5882353
Hoàng Mai,0,0,4.0,68.0,58823529.4117647
Hoàn Kiếm,0,0,49.0,102.0,480392156.8627451
Ba Đình,0,0,13.0,55.0,236363636.36363637
Cầu Giấy,0,0,15.0,68.0,220588235.29411766
Tây Hồ,0,0,25.0,70.0,357142857.14285713
Gia Lâm,0,0,6.0,52.0,115384615.38461539
Bắc Từ Liêm,0,0,6.0,40.0,150000000.0
Hà Đông,0,0,7.0,29.0,241379310.3448276
Hà Đông,0,0,21.0,83.0,253012048.19277108
Ba Đình,0,0,37.0,110.0,336363636.3636364
Ba Đình,0,0,19.0,60.0,316666666.6666667
Cầu Giấy,0,0,24.0,65.0,369230769.2307692
Hà Đông,0,0,7.0,33.0,212121212.12121212
Chương Mỹ,0,0,2.0,60.0,33333333.333333332
Thanh Xuân,0,0,13.0,44.0,295454545.45454544
Cầu Giấy,0,0,14.0,45.0,311111111.1111111
Cầu Giấy,0,0,23.0,50.0,460000000.0
Cầu Giấy,0,0,23.0,50.0,460000000.0
Cầu Giấy,0,0,18.0,50.0,360000000.0
Hà Đông,0,0,17.0,70.0,242857142.85714287
Hai Bà Trưng,0,0,11.0,65.0,169230769.23076922
Hà Đông,0,0,13.0,52.0,250000000.0
Cầu Giấy,0,0,12.0,72.0,166666666.66666666
Chương Mỹ,0,0,1.0,52.0,19230769.230769232
Hai Bà Trưng,0,0,6.0,37.0,162162162.16216215
Hai Bà Trưng,0,0,6.0,70.0,85714285.71428572
Chương Mỹ,0,0,0.999,50.0,19980000.0
Hai Bà Trưng,0,0,6.0,128.0,46875000.0
Long Biên,0,0,7.0,46.0,152173913.04347825
Hai Bà Trưng,0,0,3.0,46.0,65217391.30434783
Hai Bà Trưng,0,0,6.0,108.0,55555555.55555555
Thanh Xuân,0,0,6.0,32.0,187500000.0
Long Biên,0,0,18.0,110.0,163636363.63636363
Long Biên,0,0,9.0,75.0,120000000.0
Hai Bà Trưng,0,0,25.0,71.0,352112676.056338
Hà Đông,0,0,32.0,110.0,290909090.90909094
Thanh Xuân,0,0,13.0,45.0,288888888.8888889
Đống Đa,0,0,24.0,55.0,436363636.3636364
Chương Mỹ,0,0,2.0,42.0,47619047.61904762
Cầu Giấy,0,0,3.0,52.0,57692307.692307696
Chương Mỹ,0,0,1.0,56.0,17857142.85714286
Chương Mỹ,0,0,1.0,48.0,20833333.333333332
Thanh Xuân,0,0,24.0,270.0,88888888.8888889
Long Biên,0,0,5.0,50.0,100000000.0
Gia Lâm,0,0,3.0,69.0,43478260.86956522
Hoàng Mai,0,0,17.0,55.0,309090909.09090906
Hoàng Mai,0,0,21.0,90.0,233333333.33333334
Gia Lâm,0,0,2.0,43.0,46511627.906976745
Long Biên,0,0,72.0,262.0,274809160.3053435
Nam Từ Liêm,0,0,8.0,54.0,148148148.14814815
Hai Bà Trưng,0,0,28.0,138.0,202898550.7246377
Hoàng Mai,0,0,7.0,35.0,200000000.0
Cầu Giấy,0,0,5.0,33.0,151515151.5151515
Cầu Giấy,0,0,11.0,117.0,94017094.01709402
Quốc Oai,0,0,2.0,48.0,41666666.666666664
Thường Tín,0,0,1.0,26.0,38461538.461538464
Cầu Giấy,0,0,6.0,39.0,153846153.84615386
Cầu Giấy,0,0,7.0,34.0,205882352.94117647
Thanh Xuân,0,0,0.33,96.0,3437500.0
Cầu Giấy,0,0,7.0,34.0,205882352.94117647
Thanh Xuân,0,0,0.33,96.0,3437500.0
Hai Bà Trưng,0,0,19.0,46.0,413043478.26086956
Ba Đình,0,0,38.0,115.0,330434782.6086956
Đống Đa,0,0,19.0,55.0,345454545.45454544
Đống Đa,0,0,4.0,64.0,62500000.0
Sóc Sơn,0,0,5.0,45.0,111111111.1111111
Nam Từ Liêm,0,0,5.0,43.0,116279069.76744185
Ba Đình,0,0,78.0,125.0,624000000.0
Hà Đông,0,0,6.0,38.0,157894736.84210527
Hà Đông,0,0,8.0,51.0,156862745.0980392
Hà Đông,0,0,6.0,40.0,150000000.0
Long Biên,0,0,26.0,45.0,577777777.7777778
Hà Đông,0,0,7.0,50.0,140000000.0
Hai Bà Trưng,0,0,13.0,40.0,325000000.0
Hà Đông,0,0,2.0,48.0,41666666.666666664
Hà Đông,0,0,2.0,55.0,36363636.36363637
Nam Từ Liêm,0,0,8.0,89.0,89887640.4494382
Hà Đông,0,0,9.0,50.0,180000000.0
Bắc Từ Liêm,0,0,2.0,16.0,125000000.0
Hai Bà Trưng,0,0,10.0,40.0,250000000.0
Hà Đông,0,0,9.0,50.0,180000000.0
Đông Anh,0,0,6.0,60.0,100000000.0
Nam Từ Liêm,0,0,4.0,90.0,44444444.44444445
Long Biên,0,0,8.0,55.0,145454545.45454547
Hà Đông,0,0,3.0,35.0,85714285.71428572
Hoài Đức,0,0,3.0,83.0,36144578.313253015
Nam Từ Liêm,0,0,3.0,67.0,44776119.40298507
Hoài Đức,0,0,3.0,63.0,47619047.61904762
Thanh Trì,0,0,5.0,34.0,147058823.52941176
Cầu Giấy,0,0,39.0,68.0,573529411.7647059
Gia Lâm,0,0,3.0,38.0,78947368.42105263
Hai Bà Trưng,0,0,4.0,70.0,57142857.14285714
Bắc Từ Liêm,0,0,4.0,70.0,57142857.14285714
Đan Phượng,0,0,2.0,84.0,23809523.80952381
Hoài Đức,0,0,0.145,217.0,668202.7649769585
Bắc Từ Liêm,0,0,6.0,102.0,58823529.4117647
Cầu Giấy,0,0,27.0,90.0,300000000.0
Cầu Giấy,0,0,27.0,81.0,333333333.3333333
Nam Từ Liêm,0,0,3.0,70.0,42857142.85714286
Nam Từ Liêm,0,0,9.0,132.0,68181818.18181819
Cầu Giấy,0,0,55.0,135.0,407407407.4074074
Nam Từ Liêm,0,0,11.0,65.0,169230769.23076922
Hà Đông,0,0,7.0,46.0,152173913.04347825
Nam Từ Liêm,0,0,6.0,113.0,53097345.132743366
Cầu Giấy,0,0,7.0,76.0,92105263.15789473
Hà Đông,0,0,45.0,225.0,200000000.0
Nam Từ Liêm,0,0,2.0,46.0,43478260.86956522
Cầu Giấy,0,0,17.0,52.0,326923076.9230769
Cầu Giấy,0,0,6.0,109.0,55045871.559633024
Nam Từ Liêm,0,0,12.0,60.0,200000000.0
Hà Đông,0,0,13.0,40.0,325000000.0
Cầu Giấy,0,0,6.0,81.0,74074074.07407407
Cầu Giấy,0,0,11.0,40.0,275000000.0
Hà Đông,0,0,8.0,75.0,106666666.66666667
Nam Từ Liêm,0,0,8.0,94.0,85106382.9787234
Cầu Giấy,0,0,4.0,60.0,66666666.666666664
Cầu Giấy,0,0,24.0,100.0,240000000.0
Nam Từ Liêm,0,0,11.0,122.0,90163934.4262295
Nam Từ Liêm,0,0,5.0,78.0,64102564.102564104
Bắc Từ Liêm,0,0,5.0,33.0,151515151.5151515
Long Biên,0,0,12.0,80.0,150000000.0
Nam Từ Liêm,0,0,35.0,219.0,159817351.59817353
Nam Từ Liêm,0,0,6.0,96.0,62500000.0
Nam Từ Liêm,0,0,5.0,66.0,75757575.75757575
Hà Đông,0,0,33.0,210.0,157142857.14285713
Thanh Xuân,0,0,13.0,70.0,185714285.7142857
Nam Từ Liêm,0,0,8.0,118.0,67796610.16949153
Nam Từ Liêm,0,0,6.0,73.0,82191780.8219178
Nam Từ Liêm,0,0,5.0,117.0,42735042.735042736
Long Biên,0,0,8.0,105.0,76190476.1904762
Long Biên,0,0,8.0,41.0,195121951.2195122
Cầu Giấy,0,0,7.0,112.0,62500000.0
Thanh Xuân,0,0,6.0,38.0,157894736.84210527
Nam Từ Liêm,0,0,10.0,50.0,200000000.0
Hoài Đức,0,0,4.0,30.0,133333333.33333333
Hoàng Mai,0,0,2.0,15.0,133333333.33333333
Thanh Xuân,0,0,7.0,36.0,194444444.44444445
Long Biên,0,0,14.0,105.0,133333333.33333333
Thanh Xuân,0,0,17.0,95.0,178947368.42105263
Hà Đông,0,0,18.0,40.0,450000000.0
Hai Bà Trưng,0,0,5.0,58.0,86206896.55172414
Cầu Giấy,0,0,11.0,55.0,200000000.0
Nam Từ Liêm,0,0,6.0,103.0,58252427.18446602
Long Biên,0,0,10.0,95.0,105263157.89473684
Hai Bà Trưng,0,0,7.0,50.0,140000000.0
Cầu Giấy,0,0,7.0,117.0,59829059.82905983
Long Biên,0,0,13.0,80.0,162500000.0
Nam Từ Liêm,0,0,26.0,117.0,222222222.2222222
Đống Đa,0,0,7.0,39.0,179487179.4871795
Hoàng Mai,0,0,19.0,90.0,211111111.1111111
Cầu Giấy,0,0,13.0,65.0,200000000.0
Đống Đa,0,0,7.0,38.0,184210526.31578946
Thanh Xuân,0,0,48.0,115.0,417391304.34782606
Hà Đông,0,0,6.0,60.0,100000000.0
Bắc Từ Liêm,0,0,6.0,130.0,46153846.15384615
Hoài Đức,0,0,7.0,142.0,49295774.64788733
Long Biên,0,0,10.0,36.0,277777777.7777778
Nam Từ Liêm,0,0,23.0,92.0,250000000.0
Thạch Thất,0,0,1.0,105.0,9523809.523809524
Thanh Xuân,0,0,7.0,46.0,152173913.04347825
Sóc Sơn,0,0,0.85,54.0,15740740.74074074
Nam Từ Liêm,0,0,11.0,121.0,90909090.9090909
Long Biên,0,0,5.0,32.0,156250000.0
Long Biên,0,0,10.0,65.0,153846153.84615386
Hà Đông,0,0,3.0,31.0,96774193.5483871
Nam Từ Liêm,0,0,3.0,66.0,45454545.45454545
Hà Đông,0,0,37.0,198.0,186868686.86868685
Long Biên,0,0,94.0,400.0,235000000.0
Long Biên,0,0,66.0,270.0,244444444.44444445
Hai Bà Trưng,0,0,4.0,26.0,153846153.84615386
Đống Đa,0,0,5.0,39.0,128205128.20512821
Đống Đa,0,0,6.0,30.0,200000000.0
Đống Đa,0,0,6.0,40.0,150000000.0
Nam Từ Liêm,0,0,3.0,34.0,88235294.11764705
Thanh Xuân,0,0,7.0,73.0,95890410.9589041
Gia Lâm,0,0,2.0,51.0,39215686.2745098
Nam Từ Liêm,0,0,5.0,33.0,151515151.5151515
Nam Từ Liêm,0,0,2.0,46.0,43478260.86956522
Tây Hồ,0,0,0.35,324.0,1080246.913580247
Thanh Xuân,0,0,7.0,35.0,200000000.0
Nam Từ Liêm,0,0,4.0,33.0,121212121.21212122
Hai Bà Trưng,0,0,4.0,80.0,50000000.0
Cầu Giấy,0,0,8.0,95.0,84210526.31578948
Hoàng Mai,0,0,4.0,80.0,50000000.0
Hà Đông,0,0,3.0,66.0,45454545.45454545
Nam Từ Liêm,0,0,3.0,64.0,46875000.0
Mỹ Đức,0,0,0.858,40.0,21450000.0
Nam Từ Liêm,0,0,4.0,79.0,50632911.39240506
Hoàng Mai,0,0,11.0,116.0,94827586.20689656
Hoàng Mai,0,0,4.0,69.0,57971014.492753625
Quốc Oai,0,0,2.0,101.0,19801980.198019803
Nam Từ Liêm,0,0,3.0,47.0,63829787.234042555
Quốc Oai,0,0,2.0,101.0,19801980.198019803
Nam Từ Liêm,0,0,2.0,32.0,62500000.0
Nam Từ Liêm,0,0,3.0,64.0,46875000.0
Thường Tín,0,0,2.0,60.0,33333333.333333332
Nam Từ Liêm,0,0,11.0,92.0,119565217.39130434
Ba Đình,0,0,9.0,46.0,195652173.91304347
Nam Từ Liêm,0,0,2.0,30.0,66666666.666666664
Nam Từ Liêm,0,0,3.0,64.0,46875000.0
Hoàng Mai,0,0,7.0,42.0,166666666.66666666
Nam Từ Liêm,0,0,4.0,55.0,72727272.72727273
Nam Từ Liêm,0,0,4.0,64.0,62500000.0
Ba Đình,0,0,8.0,43.0,186046511.62790698
Nam Từ Liêm,0,0,2.0,43.0,46511627.906976745
Đông Anh,0,0,16.0,80.0,200000000.0
Nam Từ Liêm,0,0,9.0,112.0,80357142.85714285
Bắc Từ Liêm,0,0,5.0,38.0,131578947.36842105
Thanh Xuân,0,0,30.0,100.0,300000000.0
Nam Từ Liêm,0,0,4.0,32.0,125000000.0
Đống Đa,0,0,8.0,39.0,205128205.12820512
Hoài Đức,0,0,4.0,33.0,121212121.21212122
Cầu Giấy,0,0,4.0,72.0,55555555.55555555
Ba Đình,0,0,0.12,83.0,1445783.1325301204
Hà Đông,0,0,33.0,183.0,180327868.852459
Ba Đình,0,0,33.0,80.0,412500000.0
Bắc Từ Liêm,0,0,3.0,78.0,38461538.461538464
Hoài Đức,0,0,3.0,36.0,83333333.33333333
Nam Từ Liêm,0,0,2.0,42.0,47619047.61904762
Cầu Giấy,0,0,18.0,102.0,176470588.2352941
Thanh Xuân,0,0,4.0,20.0,200000000.0
Long Biên,0,0,4.0,66.0,60606060.60606061
Nam Từ Liêm,0,0,5.0,30.0,166666666.66666666
Cầu Giấy,0,0,12.0,38.0,315789473.68421054
Cầu Giấy,0,0,24.0,65.0,369230769.2307692
Thanh Xuân,0,0,10.0,40.0,250000000.0
Hoàng Mai,0,0,8.0,45.0,177777777.7777778
Nam Từ Liêm,0,0,41.0,128.0,320312500.0
Hai Bà Trưng,0,0,7.0,50.0,140000000.0
Thanh Xuân,0,0,31.0,82.0,378048780.4878049
Tây Hồ,0,0,0.346,140.0,2471428.5714285714
Mê Linh,0,0,4.0,55.0,72727272.72727273
Hoàng Mai,0,0,3.0,61.0,49180327.86885246
Hoàng Mai,0,0,3.0,56.0,53571428.571428575
Nam Từ Liêm,0,0,5.0,95.0,52631578.94736842
Nam Từ Liêm,0,0,4.0,70.0,57142857.14285714
Nam Từ Liêm,0,0,6.0,102.0,58823529.4117647
Nam Từ Liêm,0,0,7.0,110.0,63636363.63636363
Nam Từ Liêm,0,0,5.0,87.0,57471264.36781609
Đống Đa,0,0,62.0,80.0,775000000.0
Nam Từ Liêm,0,0,7.0,38.0,184210526.31578946
Hoàng Mai,0,0,2.0,70.0,28571428.57142857
Cầu Giấy,0,0,26.0,86.0,302325581.39534885
Cầu Giấy,0,0,8.0,115.0,69565217.39130434
Cầu Giấy,0,0,7.0,100.0,70000000.0
Đông Anh,0,0,1.0,35.0,28571428.57142857
Đông Anh,0,0,3.0,73.0,41095890.4109589
Đông Anh,0,0,3.0,81.0,37037037.03703704
Đông Anh,0,0,1.0,47.0,21276595.74468085
Nam Từ Liêm,0,0,7.0,143.0,48951048.95104895
Đông Anh,0,0,2.0,50.0,40000000.0
Đông Anh,0,0,2.0,48.0,41666666.666666664
Đông Anh,0,0,2.0,56.0,35714285.71428572
Đông Anh,0,0,4.0,68.0,58823529.4117647
Hoàng Mai,0,0,12.0,45.0,266666666.66666666
Đông Anh,0,0,2.0,39.0,51282051.28205128
Đông Anh,0,0,2.0,44.0,45454545.45454545
Hai Bà Trưng,0,0,3.0,30.0,100000000.0
Đông Anh,0,0,2.0,48.0,41666666.666666664
Đông Anh,0,0,2.0,74.0,27027027.027027026
Nam Từ Liêm,0,0,5.0,67.0,74626865.6716418
Đông Anh,0,0,3.0,67.0,44776119.40298507
Mê Linh,0,0,16.0,189.0,84656084.65608466
Hoài Đức,0,0,5.0,68.0,73529411.76470588
Thanh Xuân,0,0,4.0,86.0,46511627.906976745
Hà Đông,0,0,6.0,121.0,49586776.85950413
Thanh Xuân,0,0,4.0,93.0,43010752.68817204
Nam Từ Liêm,0,0,4.0,69.0,57971014.492753625
Hai Bà Trưng,0,0,5.0,38.0,131578947.36842105
Nam Từ Liêm,0,0,5.0,128.0,39062500.0
Hà Đông,0,0,4.0,80.0,50000000.0
Nam Từ Liêm,0,0,5.0,120.0,41666666.666666664
Bắc Từ Liêm,0,0,5.0,50.0,100000000.0
Nam Từ Liêm,0,0,5.0,32.0,156250000.0
Thanh Trì,0,0,17.0,110.0,154545454.54545453
Hoài Đức,0,0,11.0,80.0,137500000.0
Nam Từ Liêm,0,0,10.0,170.0,58823529.4117647
Nam Từ Liêm,0,0,9.0,182.0,49450549.45054945
Đan Phượng,0,0,9.0,53.0,169811320.754717
Nam Từ Liêm,0,0,6.0,81.0,74074074.07407407
Hoài Đức,0,0,16.0,135.0,118518518.51851852
Cầu Giấy,0,0,10.0,50.0,200000000.0
Đống Đa,0,0,5.0,63.0,79365079.36507936
Hoài Đức,0,0,18.0,140.0,128571428.57142857
Hoài Đức,0,0,15.0,112.0,133928571.42857143
Hoài Đức,0,0,13.0,95.0,136842105.2631579
Hoài Đức,0,0,19.0,150.0,126666666.66666667
Hai Bà Trưng,0,0,25.0,65.0,384615384.61538464
Mê Linh,0,0,20.0,230.0,86956521.73913044
Hai Bà Trưng,0,0,2.0,60.0,33333333.333333332
Thanh Xuân,0,0,2.0,60.0,33333333.333333332
Ba Đình,0,0,13.0,60.0,216666666.66666666
Hoàng Mai,0,0,27.0,112.0,241071428.57142857
Mỹ Đức,0,0,0.8,80.0,10000000.0
Gia Lâm,0,0,2.0,45.0,44444444.44444445
Cầu Giấy,0,0,4.0,71.0,56338028.16901408
Thanh Xuân,0,0,5.0,32.0,156250000.0
Hoàng Mai,0,0,25.0,70.0,357142857.14285713
Cầu Giấy,0,0,6.0,85.0,70588235.29411764
Đông Anh,0,0,3.0,82.0,36585365.853658535
Hai Bà Trưng,0,0,9.0,119.0,75630252.10084033
Đống Đa,0,0,7.0,70.0,100000000.0
Gia Lâm,0,0,2.0,60.0,33333333.333333332
Hà Đông,0,0,5.0,68.0,73529411.76470588
Đống Đa,0,0,14.0,40.0,350000000.0
Cầu Giấy,0,0,16.0,48.0,333333333.3333333
Nam Từ Liêm,0,0,5.0,125.0,40000000.0
Cầu Giấy,0,0,6.0,115.0,52173913.04347826
Cầu Giấy,0,0,6.0,108.0,55555555.55555555
Thanh Xuân,0,0,5.0,100.0,50000000.0
Hà Đông,0,0,2.0,73.0,27397260.273972604
Cầu Giấy,0,0,6.0,85.0,70588235.29411764
Cầu Giấy,0,0,9.0,135.0,66666666.666666664
Hoài Đức,0,0,14.0,98.0,142857142.85714287
Nam Từ Liêm,0,0,4.0,85.0,47058823.52941176
Cầu Giấy,0,0,10.0,154.0,64935064.935064934
Cầu Giấy,0,0,7.0,130.0,53846153.84615385
Thanh Xuân,0,0,7.0,115.0,60869565.217391305
Hoài Đức,0,0,13.0,68.0,191176470.5882353
Hoài Đức,0,0,5.0,33.0,151515151.5151515
Nam Từ Liêm,0,0,4.0,69.0,57971014.492753625
Nam Từ Liêm,0,0,6.0,110.0,54545454.54545455
Nam Từ Liêm,0,0,7.0,150.0,46666666.666666664
Long Biên,0,0,41.0,350.0,117142857.14285715
Hà Đông,0,0,3.0,30.0,100000000.0
Hà Đông,0,0,3.0,70.0,42857142.85714286
Đông Anh,0,0,5.0,50.0,100000000.0
Hai Bà Trưng,0,0,4.0,25.0,160000000.0
Hà Đông,0,0,4.0,33.0,121212121.21212122
Hà Đông,0,0,4.0,33.0,121212121.21212122
Cầu Giấy,0,0,7.0,130.0,53846153.84615385
Hoàng Mai,0,0,4.0,68.0,58823529.4117647
Ba Đình,0,0,1.0,50.0,20000000.0
Thanh Xuân,0,0,6.0,80.0,75000000.0
Thanh Xuân,0,0,6.0,80.0,75000000.0
Long Biên,0,0,5.0,56.0,89285714.28571428
Nam Từ Liêm,0,0,8.0,43.0,186046511.62790698
Thanh Xuân,0,0,5.0,77.0,64935064.935064934
Nam Từ Liêm,0,0,4.0,75.0,53333333.333333336
Nam Từ Liêm,0,0,6.0,110.0,54545454.54545455
Bắc Từ Liêm,0,0,9.0,45.0,200000000.0
Nam Từ Liêm,0,0,5.0,133.0,37593984.96240602
Cầu Giấy,0,0,7.0,41.0,170731707.31707317
Nam Từ Liêm,0,0,5.0,133.0,37593984.96240602
Cầu Giấy,0,0,7.0,41.0,170731707.31707317
Ba Đình,0,0,12.0,64.0,187500000.0
Nam Từ Liêm,0,0,6.0,103.0,58252427.18446602
Nam Từ Liêm,0,0,4.0,63.0,63492063.49206349
Đống Đa,0,0,18.0,94.0,191489361.70212767
Đống Đa,0,0,15.0,70.0,214285714.2857143
Cầu Giấy,0,0,10.0,162.0,61728395.061728396
Nam Từ Liêm,0,0,6.0,111.0,54054054.05405405
Nam Từ Liêm,0,0,4.0,84.0,47619047.61904762
Hoàng Mai,0,0,5.0,85.0,58823529.4117647
Ba Đình,0,0,18.0,50.0,360000000.0
Nam Từ Liêm,0,0,5.0,110.0,45454545.45454545
Nam Từ Liêm,0,0,5.0,78.0,64102564.102564104
Đống Đa,0,0,6.0,28.0,214285714.2857143
Nam Từ Liêm,0,0,5.0,120.0,41666666.666666664
Nam Từ Liêm,0,0,44.0,120.0,366666666.6666667
Thanh Xuân,0,0,6.0,80.0,75000000.0
Thanh Xuân,0,0,6.0,80.0,75000000.0
Thanh Xuân,0,0,6.0,80.0,75000000.0
Ba Đình,0,0,7.0,28.0,250000000.0
Thanh Xuân,0,0,5.0,77.0,64935064.935064934
Hà Đông,0,0,8.0,154.0,51948051.948051944
Cầu Giấy,0,0,8.0,133.0,60150375.93984962
Cầu Giấy,0,0,5.0,65.0,76923076.92307693
Hà Đông,0,0,5.0,84.0,59523809.52380952
Đống Đa,0,0,8.0,108.0,74074074.07407407
Hai Bà Trưng,0,0,55.0,72.0,763888888.8888888
Hai Bà Trưng,0,0,16.0,178.0,89887640.4494382
Cầu Giấy,0,0,7.0,80.0,87500000.0
Đan Phượng,0,0,3.0,77.0,38961038.96103896
Cầu Giấy,0,0,8.0,100.0,80000000.0
Cầu Giấy,0,0,8.0,108.0,74074074.07407407
Thanh Xuân,0,0,5.0,70.0,71428571.42857143
Nam Từ Liêm,0,0,4.0,73.0,54794520.54794521
Thanh Xuân,0,0,5.0,70.0,71428571.42857143
Nam Từ Liêm,0,0,4.0,73.0,54794520.54794521
